sample_id,disturbance_type,disturbance_year,years_since_disturbance,lon,lat,NBR_2024,embedding_A00,embedding_A01,embedding_A02,embedding_A03,embedding_A04,embedding_A05,embedding_A06,embedding_A07,embedding_A08,embedding_A09,embedding_A10,embedding_A11,embedding_A12,embedding_A13,embedding_A14,embedding_A15,embedding_A16,embedding_A17,embedding_A18,embedding_A19,embedding_A20,embedding_A21,embedding_A22,embedding_A23,embedding_A24,embedding_A25,embedding_A26,embedding_A27,embedding_A28,embedding_A29,embedding_A30,embedding_A31,embedding_A32,embedding_A33,embedding_A34,embedding_A35,embedding_A36,embedding_A37,embedding_A38,embedding_A39,embedding_A40,embedding_A41,embedding_A42,embedding_A43,embedding_A44,embedding_A45,embedding_A46,embedding_A47,embedding_A48,embedding_A49,embedding_A50,embedding_A51,embedding_A52,embedding_A53,embedding_A54,embedding_A55,embedding_A56,embedding_A57,embedding_A58,embedding_A59,embedding_A60,embedding_A61,embedding_A62,embedding_A63,spatial_fold,std_A00,std_A01,std_A02,std_A03,std_A04,std_A05,std_A06,std_A07,std_A08,std_A09,std_A10,std_A11,std_A12,std_A13,std_A14,std_A15,std_A16,std_A17,std_A18,std_A19,std_A20,std_A21,std_A22,std_A23,std_A24,std_A25,std_A26,std_A27,std_A28,std_A29,std_A30,std_A31,std_A32,std_A33,std_A34,std_A35,std_A36,std_A37,std_A38,std_A39,std_A40,std_A41,std_A42,std_A43,std_A44,std_A45,std_A46,std_A47,std_A48,std_A49,std_A50,std_A51,std_A52,std_A53,std_A54,std_A55,std_A56,std_A57,std_A58,std_A59,std_A60,std_A61,std_A62,std_A63,PC1,PC2,PC3,x_m,y_m,B2,B3,B4,B8,B11,B12
wildfire_2005_1219,wildfire,2005,19,-77.004709,48.833362,0.605606,0.130165,-0.124567,0.044844,-0.098424,-0.059116,-0.179377,-0.055363,0.206936,0.035433,0.059116,0.124567,0.015748,-0.084214,-0.079723,-0.179377,-0.062991,-0.059116,-0.029773,0.084214,-0.008858,0.075356,-0.103406,0.000984,-0.124567,0.038447,0.088827,-0.147697,0.041584,0.292872,-0.015748,0.108512,0.038447,0.103406,0.071111,-0.160000,0.166336,0.221453,-0.098424,-0.027128,0.098424,-0.244152,0.003937,-0.192910,0.199862,-0.001538,0.079723,0.108512,-0.284444,0.199862,-0.160000,0.098424,-0.135886,-0.048228,0.007443,0.041584,0.192910,0.192910,0.066990,-0.108512,-0.044844,-0.206936,0.103406,0.103406,0.084214,1,2.263931,-0.532774,0.503217,0.713436,-0.482950,0.474900,0.379430,0.822856,-0.112120,0.996442,0.953331,1.163453,0.772117,0.209246,1.165999,-1.065502,-1.222475,-0.242294,1.274029,0.387140,0.680016,-0.687417,0.563622,-0.835428,0.839980,-1.052050,-0.521156,0.371601,-1.020259,1.377069,-0.001611,0.008786,0.427767,0.443847,-1.968154,0.412562,0.877731,-2.074972,0.120016,0.720239,-1.680499,-0.075207,-0.086621,0.258446,-1.453769,-0.903762,0.262084,-1.022609,0.860817,0.591793,-0.394432,-1.445369,-0.469543,-1.629496,-0.101863,0.392551,0.196787,0.883793,-1.444532,0.589111,-0.916311,0.394766,0.001253,0.325918,4.359753,0.924377,-2.768479,-619997.183865,573858.091412,0.031600,0.044300,0.028200,0.230800,0.132200,0.059100
wildfire_2005_1220,wildfire,2005,19,-77.047020,48.798867,0.268963,0.084214,-0.044844,-0.108512,-0.251965,-0.035433,-0.206936,-0.071111,0.003937,0.022207,-0.013841,-0.055363,-0.075356,-0.135886,-0.108512,-0.221453,0.179377,-0.041584,-0.019931,-0.032541,0.015748,0.003014,-0.004983,-0.088827,-0.084214,-0.108512,0.075356,0.001538,0.001538,0.393695,-0.135886,0.093564,0.013841,-0.027128,0.022207,-0.055363,0.153787,0.075356,0.141730,-0.013841,-0.010396,-0.135886,0.088827,-0.251965,0.147697,0.192910,0.228897,0.141730,-0.259900,0.088827,-0.147697,0.153787,-0.084214,-0.108512,0.024606,0.024606,0.113741,0.119093,-0.066990,0.119093,-0.141730,-0.192910,0.035433,0.098424,0.038447,2,0.915973,1.616239,-1.916608,-1.496106,0.245778,-0.138299,-0.156504,-1.572244,-0.422725,-1.519804,-1.416977,-0.475703,-0.367446,-0.701459,0.324358,1.371789,-0.649904,-0.101394,-0.516642,0.835447,-1.216723,1.362762,-1.481288,0.858945,-1.518583,-1.329011,1.862030,-0.460444,1.639544,-1.388148,-0.354306,-0.678632,-1.479202,-0.584068,1.446101,0.211994,-1.183227,1.643182,0.302271,-1.978717,0.309192,1.284446,-1.421359,-1.191538,1.995578,2.048946,0.934250,-0.507208,-1.120005,0.878341,1.236968,-0.239357,-2.291098,-1.076206,-0.505897,-1.726303,-1.120303,-2.291931,2.031929,-2.270764,-0.303335,-1.498129,-0.107056,-0.783248,-7.206514,-0.772326,-0.838819,-623521.987568,570434.577614,0.033550,0.052450,0.040500,0.210300,0.189900,0.123600
wildfire_2005_1221,wildfire,2005,19,-77.047020,48.771378,0.258922,0.044844,-0.119093,-0.013841,-0.251965,-0.075356,-0.214133,-0.035433,0.075356,-0.008858,0.017778,0.015748,-0.103406,-0.084214,-0.059116,-0.276140,0.108512,-0.029773,-0.079723,-0.032541,-0.038447,0.010396,-0.041584,-0.098424,-0.135886,-0.071111,0.098424,-0.044844,0.055363,0.336855,-0.141730,0.108512,0.015748,0.012057,0.012057,-0.084214,0.160000,0.119093,0.124567,-0.066990,0.044844,-0.166336,-0.013841,-0.206936,0.192910,0.119093,0.172795,0.103406,-0.228897,0.124567,-0.214133,0.113741,-0.075356,-0.062991,0.051734,0.027128,0.244152,0.186082,-0.048228,0.038447,-0.079723,-0.199862,0.108512,0.119093,0.119093,4,-0.238904,-0.385195,-0.422781,-1.496106,-0.982650,-0.298442,1.057722,-0.729604,-1.152285,-0.429289,-0.480199,-0.980399,0.772117,0.861139,-0.769530,0.659160,-0.264172,-0.957360,-0.516642,-0.151948,-1.023178,0.600352,-1.699785,-1.310679,-0.918329,-0.854763,1.121336,0.657897,0.140058,-1.522657,-0.001611,-0.625357,-0.906752,-0.797409,0.504722,0.311295,-0.566241,1.377464,-0.426748,-0.608642,-0.250409,-0.359946,-0.403621,0.065229,0.686114,0.938484,0.158769,0.143824,-0.482410,-0.669015,0.056922,-0.032612,-0.915638,-0.201650,-0.445877,1.763961,0.074957,-1.847213,0.800135,-0.440444,-0.607134,0.536947,0.342224,1.171210,-3.149800,-0.311219,-1.357814,-623884.554388,567413.430383,0.034500,0.051200,0.041700,0.196700,0.179650,0.117850
wildfire_2005_1222,wildfire,2005,19,-77.047559,48.793746,0.290006,0.041584,-0.062991,-0.032541,-0.251965,-0.029773,-0.206936,-0.066990,0.027128,-0.006151,0.044844,-0.051734,-0.108512,-0.153787,-0.059116,-0.327812,0.153787,-0.012057,-0.035433,-0.032541,0.007443,0.032541,-0.002215,-0.062991,-0.108512,-0.113741,0.147697,-0.038447,0.000554,0.374256,-0.135886,0.130165,-0.019931,0.008858,-0.008858,-0.084214,0.186082,0.141730,0.108512,-0.066990,0.044844,-0.113741,0.027128,-0.228897,0.160000,0.119093,0.186082,0.124567,-0.206936,0.119093,-0.228897,0.141730,-0.071111,-0.029773,0.055363,0.015748,0.153787,0.153787,-0.004983,0.048228,-0.075356,-0.186082,0.071111,0.044844,0.062991,2,-0.334542,1.127074,-0.717858,-1.496106,0.419916,-0.138299,-0.016240,-1.298622,-1.088719,0.504226,-1.369166,-1.072263,-0.762223,0.861139,-1.803124,1.114451,0.314426,-0.323311,-0.516642,0.684143,-0.442544,1.420423,-0.893026,-0.161295,-1.602500,0.158229,1.223501,-0.480893,1.126733,-1.388148,0.509288,-1.622114,-0.953482,-1.237020,0.504722,0.728163,-0.246901,1.128888,-0.426748,-0.608642,0.716174,0.296234,-0.899977,-0.849560,0.686114,1.201489,0.586964,0.604972,-0.580080,-1.012872,0.881685,0.066454,0.088077,-0.084646,-0.716697,-0.654528,-0.501270,-0.822174,0.949528,-0.311523,-0.004913,-0.504573,-1.271707,-0.188413,-6.034569,0.270357,1.082013,-623628.668465,569876.463999,0.036850,0.056900,0.043200,0.236600,0.196350,0.122900
wildfire_2005_1223,wildfire,2005,19,-77.037048,48.780272,0.541341,0.044844,-0.088827,0.017778,-0.119093,-0.055363,-0.244152,-0.051734,0.160000,0.051734,0.017778,0.098424,-0.051734,-0.135886,-0.103406,-0.259900,0.008858,-0.051734,0.008858,-0.008858,-0.071111,0.084214,-0.062991,-0.019931,-0.098424,0.027128,0.166336,-0.124567,0.038447,0.364721,-0.066990,0.119093,0.035433,0.088827,0.075356,-0.119093,0.130165,0.186082,0.027128,-0.027128,0.029773,-0.147697,-0.022207,-0.192910,0.228897,0.055363,0.098424,0.108512,-0.259900,0.179377,-0.186082,0.108512,-0.051734,-0.024606,0.029773,0.019931,0.214133,0.236463,-0.010396,-0.035433,-0.059116,-0.199862,0.113741,0.113741,0.048228,2,-0.238904,0.430634,0.076132,0.415997,-0.367489,-0.966391,0.502946,0.269080,0.270718,-0.429289,0.608927,-0.050696,-0.367446,-0.539945,-0.444686,-0.342975,-0.981392,0.310737,-0.153413,-0.747075,0.912269,0.154438,0.087410,0.262299,0.658325,0.541421,-0.151792,0.306418,0.875196,0.197639,0.248032,-0.075422,0.214784,0.533062,-0.633363,-0.165547,0.378762,-0.131132,0.120016,-0.982438,0.092135,-0.493941,-0.086621,1.065512,-0.444391,-0.533608,0.262084,-0.507208,0.495380,-0.015687,-0.097155,0.518708,0.244210,-0.909624,-0.617152,0.960542,0.973871,-0.950486,-0.328306,0.167847,-0.607134,0.682555,0.225893,-0.546209,1.256796,0.635531,-1.131912,-623042.940204,568304.052925,0.032800,0.053950,0.031450,0.310950,0.173350,0.089450
wildfire_2005_1224,wildfire,2005,19,-76.983958,48.826894,0.652878,0.029773,-0.024606,0.113741,-0.038447,-0.017778,-0.251965,-0.059116,0.267958,0.108512,0.038447,0.130165,-0.024606,-0.119093,-0.075356,-0.251965,0.029773,-0.022207,-0.044844,-0.002215,-0.141730,0.119093,-0.027128,0.008858,-0.113741,0.066990,0.119093,-0.166336,0.075356,0.267958,-0.038447,0.103406,0.051734,0.098424,0.088827,-0.066990,0.062991,0.206936,-0.013841,-0.075356,0.038447,-0.130165,-0.003937,-0.166336,0.186082,0.035433,0.084214,0.062991,-0.267958,0.236463,-0.141730,0.059116,-0.038447,-0.071111,0.055363,0.029773,0.236463,0.276140,0.019931,-0.093564,-0.071111,-0.186082,0.103406,0.093564,0.103406,4,-0.681005,2.161784,1.590342,1.576538,0.789012,-1.140222,0.251727,1.542838,1.604150,0.283577,1.027074,0.437399,0.002912,0.347408,-0.285955,-0.132650,-0.017062,-0.458047,-0.051520,-2.033715,1.826768,0.901472,0.742901,-0.380840,1.298069,-0.429838,-0.818809,1.073280,-1.677501,0.854608,-0.122079,0.379992,0.354975,0.816223,1.066739,-1.239178,0.672937,-0.765428,-0.541501,-0.767314,0.414329,-0.201320,0.514011,-0.124568,-0.797946,-0.814877,-0.659034,-0.676425,1.513775,1.017316,-1.552726,0.828826,-1.160990,-0.084646,-0.382930,1.558167,1.681806,-0.231647,-1.216213,-0.186233,-0.004913,0.394766,-0.212690,0.791052,4.116849,2.103740,-2.328590,-618576.208694,572967.624846,0.026850,0.047900,0.026050,0.331400,0.163900,0.070700
wildfire_2005_1225,wildfire,2005,19,-77.007135,48.835518,0.611879,0.066990,-0.153787,0.113741,-0.066990,-0.032541,-0.172795,-0.124567,0.199862,0.093564,0.032541,0.130165,-0.003937,-0.108512,-0.062991,-0.192910,-0.041584,-0.038447,-0.007443,0.084214,-0.066990,0.119093,-0.103406,0.062991,-0.103406,0.019931,0.192910,-0.172795,0.035433,0.310096,-0.032541,0.135886,-0.003014,0.108512,0.062991,-0.103406,0.119093,0.214133,-0.079723,-0.008858,0.093564,-0.221453,-0.038447,-0.135886,0.228897,-0.029773,0.071111,0.084214,-0.214133,0.206936,-0.160000,0.103406,-0.108512,-0.075356,0.048228,0.098424,0.147697,0.214133,0.079723,-0.141730,-0.051734,-0.160000,0.147697,0.084214,0.071111,1,0.410714,-1.320414,1.590342,1.165790,0.334740,0.621356,-1.975750,0.739391,1.253095,0.079901,1.027074,0.809280,0.236251,0.738544,0.895296,-0.850229,-0.547444,0.077372,1.274029,-0.671984,1.826768,-0.687417,1.975450,0.053085,0.542815,1.087754,-0.921956,0.243791,-0.565869,0.990533,0.644269,-1.149514,0.502357,0.273174,-0.121526,-0.342519,0.774466,-1.785444,0.370617,0.599709,-1.263342,-0.754048,1.202236,1.065512,-1.954640,-1.074228,-0.229594,0.453839,0.987019,0.591793,-0.247606,-0.806470,-1.289243,-0.314688,1.250770,-0.817517,0.575451,1.185618,-1.951908,0.385742,1.135007,1.628146,-0.415936,0.008374,5.911977,0.537929,0.972633,-620144.903549,574116.068998,0.028900,0.047050,0.026900,0.240250,0.133750,0.061100
wildfire_2005_1226,wildfire,2005,19,-77.001745,48.825277,0.634146,0.135886,-0.124567,0.055363,-0.108512,-0.055363,-0.186082,-0.071111,0.267958,0.035433,0.079723,0.093564,0.012057,-0.059116,-0.066990,-0.160000,-0.103406,-0.084214,0.019931,0.124567,-0.051734,0.066990,-0.103406,-0.004983,-0.093564,0.075356,0.103406,-0.172795,0.079723,0.301423,-0.006151,0.119093,0.029773,0.093564,0.079723,-0.135886,0.130165,0.192910,-0.130165,0.008858,0.113741,-0.236463,-0.000246,-0.186082,0.186082,-0.010396,0.093564,0.079723,-0.236463,0.214133,-0.153787,0.093564,-0.124567,-0.032541,-0.024606,0.041584,0.172795,0.192910,0.119093,-0.124567,-0.048228,-0.192910,0.088827,0.103406,0.079723,1,2.431749,-0.532774,0.669198,0.568257,-0.367489,0.325707,-0.156504,1.542838,-0.112120,1.707187,0.544908,1.097046,1.325619,0.612058,1.553597,-1.471924,-2.042156,0.469249,1.892933,-0.394034,0.460665,-0.687417,0.427761,0.466347,1.432336,-0.752326,-0.921956,1.164025,-0.794687,1.597946,0.248032,-0.233529,0.283981,0.624863,-1.181330,-0.165547,0.475085,-2.566409,0.613623,1.100137,-1.539186,-0.142204,0.067708,-0.124568,-1.610905,-0.629800,-0.320461,-0.015059,1.115415,0.736500,-0.537633,-1.181195,0.004434,-2.662700,-0.101863,-0.145806,0.196787,2.118796,-1.689764,0.489242,-0.303335,-0.011221,0.001253,0.217088,5.343180,-0.314258,-2.801714,-619888.194612,572943.818872,0.025200,0.038700,0.024000,0.233100,0.113400,0.051000
wildfire_2005_1227,wildfire,2005,19,-77.025460,48.803179,0.431598,0.075356,-0.075356,0.007443,-0.236463,-0.062991,-0.172795,-0.066990,0.088827,-0.038447,0.041584,-0.038447,-0.055363,-0.160000,-0.059116,-0.251965,0.124567,-0.012057,-0.071111,-0.017778,0.059116,0.044844,-0.022207,-0.055363,-0.119093,-0.075356,0.066990,-0.055363,-0.048228,0.336855,-0.051734,0.084214,0.015748,0.006151,0.027128,-0.160000,0.259900,0.199862,0.048228,-0.113741,0.093564,-0.124567,0.108512,-0.244152,0.179377,0.113741,0.186082,0.135886,-0.267958,0.088827,-0.267958,0.153787,-0.108512,0.003937,0.003014,-0.027128,0.124567,0.108512,0.029773,0.002215,-0.022207,-0.192910,0.055363,0.027128,0.022207,0,0.656126,0.793777,-0.086937,-1.273027,-0.602197,0.621356,-0.016240,-0.570657,-1.847172,0.391780,-1.194128,-0.115996,-0.899242,0.861139,-0.285955,0.820615,0.314426,-0.834073,-0.290214,1.625587,-0.119969,1.003981,-0.719349,-0.605551,-0.986450,-1.501004,0.953354,-1.494429,0.140058,0.548778,-0.574921,-0.625357,-0.993024,-0.480630,-1.968154,1.907978,0.573143,0.195540,-1.068015,0.599709,0.517205,1.599728,-1.244784,-0.310946,0.591178,1.201489,0.815999,-0.676425,-1.120005,-1.922660,1.236968,-0.806470,1.106661,-1.772280,-1.737027,-1.436545,-1.309085,0.001647,0.246719,1.257323,-0.303335,-0.943108,-1.656804,-1.176823,-5.305012,2.062861,0.026543,-621899.871550,570720.869577,0.045250,0.064150,0.054600,0.264400,0.209800,0.111350
wildfire_2005_1228,wildfire,2005,19,-77.028425,48.812072,0.594312,0.044844,-0.119093,0.055363,-0.088827,-0.062991,-0.228897,-0.066990,0.186082,0.038447,0.010396,0.075356,-0.024606,-0.135886,-0.055363,-0.244152,0.001538,-0.035433,-0.032541,0.035433,-0.062991,0.079723,-0.103406,0.003014,-0.119093,0.013841,0.147697,-0.130165,0.029773,0.327812,-0.079723,0.113741,-0.003014,0.079723,0.066990,-0.113741,0.153787,0.236463,0.032541,-0.055363,0.062991,-0.192910,-0.013841,-0.192910,0.221453,0.017778,0.098424,0.084214,-0.228897,0.214133,-0.186082,0.088827,-0.079723,-0.003937,0.066990,0.055363,0.228897,0.221453,0.059116,-0.071111,-0.051734,-0.199862,0.088827,0.098424,0.088827,0,-0.238904,-0.385195,0.669198,0.851532,-0.602197,-0.626941,-0.016240,0.576814,-0.041332,-0.683884,0.305041,0.437399,-0.367446,0.979842,-0.129686,-0.416589,-0.449002,-0.281922,0.525872,-0.599134,0.794530,-0.687417,0.609842,-0.605551,0.445077,0.158229,-0.241186,0.126206,-0.098497,-0.095448,0.121759,-1.149514,0.081781,0.357217,-0.458736,0.211994,1.089467,-0.047321,-0.267275,-0.158562,-0.738787,-0.359946,-0.086621,0.858616,-1.111126,-0.533608,-0.229594,0.143824,1.115415,-0.015687,-0.677208,-0.134548,0.868743,0.290163,0.226048,1.355666,0.706062,0.697157,-0.873265,0.385742,-0.607134,-0.011221,-0.107056,0.437729,2.599656,1.657684,-0.131053,-621998.094665,571724.022919,0.032800,0.052200,0.030500,0.297050,0.153700,0.072750
wildfire_2005_1229,wildfire,2005,19,-77.032736,48.805874,0.613373,0.059116,-0.093564,0.035433,-0.093564,-0.066990,-0.259900,-0.048228,0.166336,0.032541,0.029773,0.084214,-0.024606,-0.113741,-0.108512,-0.228897,0.015748,-0.041584,-0.051734,0.017778,-0.059116,0.035433,-0.098424,-0.017778,-0.113741,0.017778,0.186082,-0.119093,0.022207,0.355309,-0.055363,0.079723,0.032541,0.093564,0.038447,-0.098424,0.147697,0.228897,0.001538,-0.066990,0.059116,-0.130165,0.015748,-0.206936,0.192910,0.048228,0.093564,0.098424,-0.244152,0.228897,-0.179377,0.088827,-0.093564,-0.032541,0.041584,0.024606,0.192910,0.251965,0.000062,-0.075356,-0.079723,-0.199862,0.093564,0.124567,0.084214,0,0.179739,0.302954,0.354708,0.783369,-0.725229,-1.316790,0.622275,0.343836,-0.180020,-0.015572,0.421733,0.437399,0.120938,-0.701459,0.175471,-0.273692,-0.649904,-0.556677,0.255101,-0.528526,-0.366739,-0.583626,0.136432,-0.380840,0.508261,0.947376,-0.064363,-0.031001,0.626904,0.465241,-0.680874,-0.156194,0.283981,-0.242723,0.041057,0.114659,0.982731,-0.527329,-0.426748,-0.254681,0.414329,0.113962,-0.403621,0.065229,-0.570972,-0.629800,0.057944,-0.176525,1.378793,0.140481,-0.677208,-0.457587,0.004434,-0.528865,-0.505897,0.392551,1.250459,-0.702611,-0.938096,-0.440444,-0.607134,0.120682,0.461230,0.325918,1.298956,2.256270,-1.451257,-622392.625462,571080.320911,0.030600,0.051600,0.032000,0.282400,0.148700,0.069100
wildfire_2005_1230,wildfire,2005,19,-76.977221,48.840908,0.637485,0.135886,-0.103406,0.079723,-0.098424,-0.044844,-0.199862,-0.066990,0.228897,0.059116,0.051734,0.079723,0.055363,-0.113741,-0.059116,-0.179377,-0.013841,-0.044844,-0.024606,0.055363,-0.038447,0.093564,-0.079723,0.004983,-0.079723,0.029773,0.093564,-0.179377,0.044844,0.310096,-0.013841,0.098424,0.029773,0.119093,0.062991,-0.103406,0.147697,0.236463,-0.062991,-0.071111,0.113741,-0.221453,0.024606,-0.186082,0.214133,0.032541,0.079723,0.071111,-0.284444,0.199862,-0.179377,0.113741,-0.093564,-0.027128,0.015748,0.038447,0.192910,0.192910,0.066990,-0.098424,-0.055363,-0.214133,0.119093,0.071111,0.079723,4,2.431749,0.037643,1.053574,0.713436,-0.043820,0.019107,-0.016240,1.081962,0.444078,0.741848,0.362577,1.876226,0.120938,0.861139,1.165999,-0.571239,-0.756382,-0.168322,0.831550,-0.151948,1.157426,-0.194092,0.654662,1.047496,0.700777,-0.954672,-1.027068,0.439341,-0.565869,1.420961,-0.239644,-0.233529,0.656927,0.273174,-0.121526,0.114659,1.089467,-1.526392,-0.483281,1.100137,-1.263342,0.255839,0.067708,0.655140,-0.849233,-0.903762,-0.494726,-1.022609,0.860817,0.140481,0.056922,-0.457587,0.168002,-1.361775,-0.176522,0.392551,0.196787,0.883793,-1.290440,0.278610,-1.230864,0.831588,-0.700747,0.217088,3.910913,2.023627,-1.195233,-617903.980470,574449.701949,0.027400,0.043600,0.026000,0.270000,0.130300,0.058800
wildfire_2005_1231,wildfire,2005,19,-77.049176,48.778116,0.349874,0.084214,-0.130165,-0.027128,-0.236463,-0.051734,-0.206936,-0.024606,0.059116,-0.032541,0.048228,0.013841,-0.088827,-0.113741,-0.108512,-0.284444,0.108512,-0.066990,-0.015748,-0.010396,-0.019931,0.029773,-0.015748,-0.098424,-0.108512,-0.048228,0.079723,-0.066990,0.059116,0.364721,-0.108512,0.084214,0.004983,-0.024606,0.059116,-0.093564,0.172795,0.160000,0.051734,-0.079723,0.059116,-0.172795,0.019931,-0.214133,0.206936,0.084214,0.179377,0.124567,-0.267958,0.108512,-0.228897,0.119093,-0.084214,-0.038447,-0.010396,-0.007443,0.186082,0.172795,-0.013841,0.022207,-0.041584,-0.192910,0.075356,0.103406,0.093564,2,0.915973,-0.683669,-0.632441,-1.273027,-0.255814,-0.138299,1.426176,-0.921212,-1.708483,0.620915,-0.505320,-0.718090,0.120938,-0.701459,-0.935643,0.659160,-1.479630,-0.041512,-0.177000,0.185402,-0.515123,1.138524,-1.699785,-0.161295,-0.551068,-1.239220,0.767689,0.735861,0.875196,-0.758081,-0.574921,-0.926103,-1.442357,0.191717,0.199627,0.515796,0.010827,0.249827,-0.601409,-0.254681,-0.369112,0.180960,-0.566292,0.455083,0.067392,1.068769,0.586964,-0.676425,-0.768834,-1.012872,0.214624,-0.239357,-0.174004,-2.204600,-1.268583,0.209806,-0.162120,-1.032140,0.552084,0.685348,-0.303335,-0.386374,0.001253,0.552522,-3.637400,-0.466063,-3.224733,-623952.286615,568172.767505,0.033500,0.052700,0.042600,0.209900,0.178200,0.103500
wildfire_2005_1232,wildfire,2005,19,-77.048367,48.791321,0.463517,0.044844,-0.055363,-0.012057,-0.192910,-0.048228,-0.251965,-0.055363,0.066990,0.010396,0.066990,-0.059116,-0.071111,-0.160000,-0.071111,-0.259900,0.153787,-0.032541,-0.059116,-0.019931,-0.017778,0.007443,-0.022207,-0.044844,-0.093564,-0.051734,0.153787,-0.059116,-0.010396,0.383914,-0.108512,0.075356,0.008858,0.029773,-0.017778,-0.093564,0.206936,0.206936,0.055363,-0.088827,0.084214,-0.071111,0.084214,-0.236463,0.147697,0.124567,0.160000,0.113741,-0.251965,0.166336,-0.221453,0.119093,-0.103406,0.013841,0.055363,-0.022207,0.166336,0.160000,0.017778,-0.019931,-0.062991,-0.199862,0.088827,0.059116,0.048228,2,-0.238904,1.332689,-0.394632,-0.646282,-0.147925,-1.140222,0.379430,-0.828311,-0.700102,1.268010,-1.466409,-0.399334,-0.899242,0.481679,-0.444686,1.114451,-0.354578,-0.662351,-0.323234,0.224629,-1.100596,1.003981,-0.479842,0.466347,-0.607342,0.283430,0.893430,-0.708396,1.381516,-0.758081,-0.783925,-0.817834,-0.647936,-1.424502,0.199627,1.061461,0.672937,0.306018,-0.726288,0.367803,1.499615,1.210552,-1.070990,-1.191538,0.783232,0.685221,0.367888,-0.340575,0.262730,-0.839511,0.214624,-0.687304,1.405916,-0.084646,-1.619916,-0.318673,-0.390415,-0.282680,-0.091531,0.053452,-0.607134,-0.011221,-0.961490,-0.546209,-4.899622,2.312551,0.277666,-623719.328710,569616.991778,0.036350,0.059900,0.044000,0.260050,0.189350,0.095950
wildfire_2005_1233,wildfire,2005,19,-76.995007,48.820696,-0.029536,0.022207,-0.130165,-0.038447,-0.284444,-0.003014,-0.214133,-0.088827,0.055363,0.048228,0.055363,-0.019931,-0.079723,-0.108512,-0.071111,-0.318893,0.093564,-0.008858,0.010396,-0.066990,-0.007443,0.017778,-0.000984,-0.084214,-0.141730,-0.088827,0.075356,-0.075356,0.071111,0.364721,-0.166336,0.124567,0.035433,-0.008858,0.012057,-0.113741,0.141730,0.066990,0.141730,0.013841,0.103406,-0.135886,0.010396,-0.199862,0.179377,0.124567,0.160000,0.093564,-0.236463,0.066990,-0.214133,0.141730,-0.019931,-0.022207,0.062991,-0.013841,0.199862,0.108512,-0.029773,0.051734,-0.075356,-0.192910,0.075356,0.113741,0.079723,1,-0.902958,-0.683669,-0.811040,-1.963509,1.243284,-0.298442,-0.759431,-0.965485,0.188371,0.867023,-0.950209,-0.554285,0.236251,0.481679,-1.624706,0.508840,0.418896,0.332753,-1.044975,0.412918,-0.829633,1.446050,-1.376241,-1.556053,-1.202660,-1.329011,0.634090,0.985091,0.875196,-2.089010,0.377209,-0.075422,-1.212298,-0.797409,-0.458736,0.019291,-1.301244,1.643182,0.681969,0.843820,0.309192,0.028245,-0.243730,-0.310946,0.783232,0.685221,-0.040391,-0.015059,-1.509584,-0.669015,0.881685,1.260980,0.316700,0.161260,-1.420827,0.578588,-1.309085,-1.409785,1.003085,-0.311523,-0.303335,-0.386374,0.225893,0.217088,-5.006296,-3.307532,0.869606,-619459.270111,572381.981625,0.035750,0.047500,0.043600,0.136300,0.191050,0.152500
wildfire_2005_1234,wildfire,2005,19,-77.011446,48.819079,0.495955,0.098424,-0.119093,0.022207,-0.172795,-0.032541,-0.221453,-0.079723,0.130165,0.024606,0.032541,0.022207,0.000246,-0.130165,-0.071111,-0.221453,0.012057,-0.051734,0.006151,0.029773,-0.007443,0.062991,-0.108512,0.004983,-0.108512,-0.038447,0.172795,-0.119093,-0.012057,0.383914,-0.066990,0.113741,-0.019931,0.088827,0.027128,-0.141730,0.186082,0.244152,0.027128,-0.012057,0.093564,-0.135886,0.012057,-0.228897,0.221453,0.071111,0.108512,0.108512,-0.221453,0.141730,-0.221453,0.135886,-0.075356,0.007443,0.029773,0.024606,0.186082,0.172795,0.032541,-0.048228,-0.084214,-0.199862,0.113741,0.103406,0.048228,3,1.332811,-0.385195,0.146019,-0.356811,0.334740,-0.461323,-0.449594,-0.082927,-0.366383,0.079901,-0.395111,0.884542,-0.241280,0.481679,0.324358,-0.310808,-0.981392,0.271990,0.439074,0.412918,0.355828,-0.793770,0.654662,-0.161295,-0.394094,0.674210,-0.064363,-0.742904,1.381516,0.197639,0.121759,-1.622114,0.214784,-0.480630,-1.372015,0.728163,1.197939,-0.131132,0.326741,0.599709,0.309192,0.054847,-0.899977,0.858616,-0.165038,-0.333920,0.262084,0.300123,-0.176234,-0.839511,0.709482,-0.032612,1.212608,-0.909624,-0.505897,0.209806,-0.162120,0.067261,-0.523740,-0.572997,-0.607134,0.682555,0.001253,-0.546209,-0.105961,0.914073,1.512284,-620673.594088,572346.704483,0.036800,0.056400,0.041600,0.234200,0.158300,0.081000
