sample_id,disturbance_type,disturbance_year,years_since_disturbance,lon,lat,NBR_2024,embedding_A00,embedding_A01,embedding_A02,embedding_A03,embedding_A04,embedding_A05,embedding_A06,embedding_A07,embedding_A08,embedding_A09,embedding_A10,embedding_A11,embedding_A12,embedding_A13,embedding_A14,embedding_A15,embedding_A16,embedding_A17,embedding_A18,embedding_A19,embedding_A20,embedding_A21,embedding_A22,embedding_A23,embedding_A24,embedding_A25,embedding_A26,embedding_A27,embedding_A28,embedding_A29,embedding_A30,embedding_A31,embedding_A32,embedding_A33,embedding_A34,embedding_A35,embedding_A36,embedding_A37,embedding_A38,embedding_A39,embedding_A40,embedding_A41,embedding_A42,embedding_A43,embedding_A44,embedding_A45,embedding_A46,embedding_A47,embedding_A48,embedding_A49,embedding_A50,embedding_A51,embedding_A52,embedding_A53,embedding_A54,embedding_A55,embedding_A56,embedding_A57,embedding_A58,embedding_A59,embedding_A60,embedding_A61,embedding_A62,embedding_A63,spatial_fold,std_A00,std_A01,std_A02,std_A03,std_A04,std_A05,std_A06,std_A07,std_A08,std_A09,std_A10,std_A11,std_A12,std_A13,std_A14,std_A15,std_A16,std_A17,std_A18,std_A19,std_A20,std_A21,std_A22,std_A23,std_A24,std_A25,std_A26,std_A27,std_A28,std_A29,std_A30,std_A31,std_A32,std_A33,std_A34,std_A35,std_A36,std_A37,std_A38,std_A39,std_A40,std_A41,std_A42,std_A43,std_A44,std_A45,std_A46,std_A47,std_A48,std_A49,std_A50,std_A51,std_A52,std_A53,std_A54,std_A55,std_A56,std_A57,std_A58,std_A59,std_A60,std_A61,std_A62,std_A63,PC1,PC2,PC3
probable_harvest_2005_1956,probable_harvest,2005,19,-76.814715,48.742003,0.688578,-0.002215,-0.084214,0.130165,0.019931,-0.059116,-0.236463,-0.066990,0.259900,0.108512,-0.024606,0.147697,-0.038447,-0.113741,-0.108512,-0.228897,0.004983,-0.022207,0.006151,0.015748,-0.124567,0.135886,-0.062991,0.022207,-0.093564,0.075356,0.179377,-0.192910,0.019931,0.276140,-0.024606,0.103406,0.051734,0.093564,0.113741,-0.048228,0.066990,0.199862,-0.017778,-0.093564,-0.015748,-0.147697,-0.022207,-0.160000,0.221453,-0.019931,0.071111,0.062991,-0.206936,0.259900,-0.108512,0.075356,-0.055363,-0.108512,0.071111,0.084214,0.179377,0.301423,0.038447,-0.124567,-0.044844,-0.141730,0.071111,0.098424,0.062991,3,-1.619342,0.554998,1.849505,2.416624,-0.482950,-0.795297,-0.016240,1.447760,1.604150,-1.891088,1.258027,0.188371,0.120938,-0.701459,0.175471,-0.381947,-0.017062,0.271990,0.223967,-1.721021,2.267082,0.154438,1.046837,0.466347,1.432336,0.809529,-1.243185,-0.078291,-1.461666,1.173182,-0.122079,0.379992,0.283981,1.339878,1.678936,-1.175272,0.573143,-0.826381,-0.791258,-2.111452,0.092135,-0.493941,0.657218,0.858616,-1.780044,-1.074228,-0.659034,0.604972,1.931887,1.790994,-1.074182,0.434000,-2.291098,0.423032,0.912612,0.030354,2.132910,0.207238,-1.689764,0.589111,1.933488,-0.504573,-0.107056,-0.188413,5.763752,2.362047,-1.595376
probable_harvest_2005_1957,probable_harvest,2005,19,-76.834388,48.743890,0.486678,0.135886,-0.103406,0.071111,-0.124567,-0.019931,-0.113741,-0.079723,0.236463,0.066990,0.032541,0.044844,0.093564,-0.124567,-0.032541,-0.141730,-0.038447,-0.027128,0.066990,0.135886,-0.044844,0.093564,-0.113741,0.059116,-0.075356,0.032541,0.141730,-0.228897,0.006151,0.327812,-0.017778,0.135886,0.079723,0.141730,0.093564,-0.124567,0.141730,0.166336,-0.066990,0.008858,0.160000,-0.214133,0.022207,-0.179377,0.214133,0.032541,0.098424,0.035433,-0.259900,0.130165,-0.192910,0.153787,-0.079723,-0.015748,0.032541,0.051734,0.141730,0.166336,0.108512,-0.038447,-0.093564,-0.199862,0.153787,0.103406,0.008858,0,2.431749,0.037643,0.917684,0.337212,0.722764,1.935353,-0.449594,1.171234,0.628996,0.079901,-0.096898,2.563542,-0.117827,1.701790,1.919047,-0.818680,-0.177784,1.142926,2.066528,-0.268508,1.157426,-0.902685,1.887210,1.230881,0.745203,0.035557,-1.817861,-0.364586,-0.098497,1.330344,0.644269,1.161931,0.987636,0.915782,-0.812004,0.019291,0.100207,-1.588298,0.613623,2.247460,-1.128812,0.217414,0.219257,0.655140,-0.849233,-0.533608,-1.216683,-0.507208,-0.382546,-0.174721,1.236968,-0.134548,0.511867,-0.820383,0.139678,-0.977213,-0.277365,1.868005,-0.374346,-0.848998,-0.607134,1.797735,0.001253,-1.500330,5.012064,0.006966,2.786703
probable_harvest_2005_1958,probable_harvest,2005,19,-76.837353,48.742812,0.649265,0.093564,-0.088827,0.088827,-0.093564,-0.027128,-0.147697,-0.088827,0.284444,0.103406,-0.003014,0.038447,0.029773,-0.079723,-0.024606,-0.124567,-0.071111,-0.048228,0.038447,0.179377,-0.166336,0.051734,-0.108512,0.041584,-0.079723,0.062991,0.179377,-0.244152,0.062991,0.284444,-0.038447,0.179377,0.055363,0.141730,0.124567,-0.119093,0.075356,0.135886,-0.001538,0.024606,0.179377,-0.186082,0.006151,-0.135886,0.214133,-0.012057,0.048228,-0.071111,-0.166336,0.221453,-0.135886,0.093564,-0.088827,-0.035433,0.048228,0.044844,0.160000,0.192910,0.119093,-0.147697,-0.029773,-0.199862,0.135886,0.079723,0.124567,0,1.190256,0.430634,1.197230,0.783369,0.501306,1.179805,-0.759431,1.737349,1.484243,-1.146398,-0.181176,1.415801,0.871151,1.952818,2.262348,-1.147158,-0.866878,0.734317,2.733548,-2.482022,0.060673,-0.793770,1.488033,1.047496,1.233897,0.809529,-2.061484,0.816381,-1.242585,0.854608,1.670421,0.481386,0.987636,1.567441,-0.633363,-1.041559,-0.329340,-0.574948,0.829629,2.728054,-0.613301,-0.039738,1.202236,0.655140,-1.640368,-1.527180,-3.372596,1.457514,1.246007,1.153426,-0.537633,-0.347036,-0.082927,-0.314688,-0.024277,-0.488247,0.196787,2.118796,-2.043047,1.033980,-0.607134,1.299244,-0.513547,1.303892,8.138923,0.052451,2.622558
probable_harvest_2005_1959,probable_harvest,2005,19,-76.841665,48.747393,0.592080,0.048228,-0.108512,0.055363,-0.160000,-0.075356,-0.244152,-0.038447,0.130165,0.003014,0.019931,0.002215,-0.029773,-0.130165,-0.079723,-0.221453,0.135886,-0.038447,-0.108512,0.010396,-0.071111,0.035433,-0.066990,-0.024606,-0.113741,-0.048228,0.130165,-0.124567,-0.010396,0.327812,-0.088827,0.079723,0.010396,0.066990,0.006151,-0.066990,0.206936,0.244152,0.084214,-0.135886,0.062991,-0.098424,0.093564,-0.221453,0.206936,0.098424,0.103406,0.062991,-0.221453,0.179377,-0.214133,0.113741,-0.075356,-0.019931,0.071111,0.003014,0.214133,0.199862,-0.008858,-0.062991,-0.007443,-0.214133,0.103406,0.075356,0.084214,0,-0.139657,-0.099986,0.669198,-0.172683,-0.982650,-0.966391,0.955140,-0.082927,-0.873463,-0.355032,-0.658479,0.344428,-0.241280,0.209246,0.324358,0.934438,-0.547444,-1.369492,0.141887,-0.747075,-0.366739,0.071150,-0.019037,-0.380840,-0.551068,-0.202199,-0.151792,-0.708396,-0.098497,-0.304999,-0.680874,-0.774871,-0.104243,-0.921535,1.066739,1.061461,1.197939,0.752692,-1.371774,-0.158562,0.997670,1.360311,-0.731744,0.455083,0.319464,-0.434982,-0.659034,0.300123,0.495380,-0.669015,0.056922,-0.032612,0.385473,0.423032,-1.019722,0.960542,0.320813,-0.914034,-0.749240,1.693113,-1.230864,0.394766,-0.608484,0.325918,-1.313737,4.180922,-0.200989
probable_harvest_2005_1960,probable_harvest,2005,19,-76.850558,48.746046,0.575434,0.051734,-0.093564,0.048228,-0.088827,-0.075356,-0.166336,-0.088827,0.147697,0.035433,-0.001538,0.098424,-0.004983,-0.119093,-0.108512,-0.192910,0.035433,-0.001538,-0.055363,-0.007443,-0.048228,0.062991,-0.153787,0.022207,-0.113741,-0.029773,0.221453,-0.141730,-0.059116,0.336855,-0.051734,0.103406,0.066990,0.206936,0.059116,-0.088827,0.160000,0.236463,0.027128,-0.093564,0.059116,-0.130165,0.015748,-0.192910,0.228897,0.066990,0.059116,0.108512,-0.179377,0.199862,-0.179377,0.153787,-0.093564,-0.048228,0.088827,0.071111,0.172795,0.251965,-0.000062,-0.044844,-0.066990,-0.199862,0.103406,0.113741,0.075356,2,-0.036800,0.302954,0.556603,0.851532,-0.982650,0.765074,-0.759431,0.123922,-0.112120,-1.095479,0.608927,0.790465,0.002912,-0.701459,0.895296,-0.075739,0.657969,-0.608633,-0.131714,-0.330150,0.355828,-1.736852,1.046837,-0.380840,-0.254890,1.674556,-0.425868,-1.720653,0.140058,0.548778,-0.122079,0.806192,1.940222,0.191717,0.354181,0.311295,1.089467,-0.131132,-0.791258,-0.254681,0.414329,0.113962,-0.086621,1.065512,-0.238150,-1.311662,0.262084,1.183667,0.860817,0.140481,1.236968,-0.457587,-0.469543,0.994170,0.600803,-0.145806,1.250459,-0.705527,-0.472063,-0.064575,-0.607134,0.394766,0.225893,0.111241,2.464964,3.053901,2.282750
probable_harvest_2005_1961,probable_harvest,2005,19,-76.845977,48.742812,0.605562,0.098424,-0.079723,0.059116,-0.084214,-0.084214,-0.166336,-0.071111,0.147697,0.044844,0.019931,0.055363,0.032541,-0.141730,-0.093564,-0.186082,0.059116,0.015748,-0.084214,0.010396,-0.027128,0.059116,-0.124567,0.041584,-0.093564,-0.044844,0.192910,-0.141730,-0.044844,0.336855,-0.051734,0.079723,0.059116,0.214133,0.035433,-0.093564,0.172795,0.251965,-0.008858,-0.103406,0.059116,-0.130165,0.059116,-0.214133,0.199862,0.093564,0.075356,0.079723,-0.221453,0.192910,-0.172795,0.141730,-0.108512,-0.038447,0.088827,0.062991,0.172795,0.228897,0.022207,-0.048228,-0.075356,-0.199862,0.113741,0.103406,0.079723,0,1.332811,0.676046,0.728407,0.917924,-1.255213,0.765074,-0.156504,0.123922,0.108914,-0.355032,0.041674,1.465607,-0.496325,-0.228593,1.031878,0.162423,1.222504,-1.021646,0.141887,0.054273,0.254217,-1.128205,1.488033,0.466347,-0.496769,1.087754,-0.425868,-1.424133,0.140058,0.548778,-0.680874,0.586218,2.045366,-0.306079,0.199627,0.515796,1.308146,-0.688284,-0.926262,-0.254681,0.414329,0.808568,-0.566292,0.258446,0.233257,-0.990213,-0.320461,0.300123,0.736810,0.293784,0.881685,-0.806470,-0.174004,0.994170,0.407570,-0.145806,0.838869,-0.177698,-0.523740,-0.311523,-0.607134,0.682555,0.001253,0.217088,1.907821,3.992978,2.016996
probable_harvest_2005_1962,probable_harvest,2005,19,-76.822261,48.747393,0.662355,0.017778,-0.079723,0.130165,0.002215,-0.048228,-0.214133,-0.066990,0.292872,0.119093,0.010396,0.179377,-0.041584,-0.098424,-0.093564,-0.214133,-0.012057,-0.041584,0.019931,0.022207,-0.124567,0.113741,-0.062991,0.027128,-0.098424,0.088827,0.130165,-0.186082,0.059116,0.259900,-0.027128,0.108512,0.062991,0.062991,0.135886,-0.071111,0.088827,0.199862,-0.044844,-0.066990,0.015748,-0.147697,-0.019931,-0.130165,0.228897,-0.024606,0.075356,0.079723,-0.267958,0.228897,-0.141730,0.071111,-0.017778,-0.071111,0.041584,0.059116,0.199862,0.292872,0.066990,-0.108512,-0.051734,-0.147697,0.079723,0.071111,0.059116,3,-1.032882,0.676046,1.849505,2.161677,-0.147925,-0.298442,-0.016240,1.836782,1.852634,-0.683884,1.675363,0.131925,0.458737,-0.228593,0.470784,-0.553300,-0.649904,0.469249,0.323030,-1.721021,1.686448,0.154438,1.158886,0.262299,1.648546,-0.202199,-1.134144,0.735861,-1.890091,1.115130,-0.001611,0.694486,-0.162656,1.805349,0.932256,-0.826243,0.573143,-1.245435,-0.426748,-1.330296,0.092135,-0.457486,1.331538,1.065512,-1.862977,-0.990213,-0.320461,-0.676425,1.378793,1.017316,-1.199256,1.311231,-1.160990,-0.528865,0.315345,0.578588,1.980347,0.883793,-1.444532,0.385742,1.672705,-0.264749,-0.700747,-0.282334,5.869315,1.057092,-2.442529
probable_harvest_2005_1963,probable_harvest,2005,19,-76.844899,48.739847,0.471910,0.066990,-0.153787,-0.032541,-0.084214,-0.071111,-0.075356,-0.079723,0.192910,0.093564,-0.038447,0.172795,0.019931,-0.071111,-0.055363,-0.098424,-0.108512,0.006151,0.029773,0.051734,-0.066990,0.088827,-0.199862,0.022207,-0.079723,0.066990,0.192910,-0.160000,0.015748,0.267958,-0.017778,0.160000,0.103406,0.244152,0.135886,-0.130165,0.032541,0.103406,0.027128,0.066990,0.135886,-0.244152,-0.124567,-0.071111,0.236463,0.029773,0.048228,0.055363,-0.141730,0.166336,-0.071111,0.098424,-0.166336,-0.041584,0.079723,0.179377,0.206936,0.186082,0.075356,-0.066990,-0.088827,-0.160000,0.166336,0.166336,0.147697,0,0.410714,-1.320414,-0.717858,0.917924,-0.852047,2.789451,-0.449594,0.657377,1.253095,-2.368453,1.588654,1.238715,1.061078,0.979842,2.785297,-1.523268,0.909097,0.610149,0.775886,-0.671984,1.033235,-2.696591,1.046837,1.047496,1.298069,1.087754,-0.717627,-0.165202,-1.677501,1.330344,1.213225,1.823571,2.483915,1.805349,-0.994660,-1.725852,-0.787523,-0.131132,1.410989,1.649387,-1.680499,-2.133407,2.666276,1.275828,-0.898338,-1.527180,-0.813383,1.974206,0.262730,2.662098,-0.394432,-2.156055,-0.268800,0.700669,3.177248,0.767919,0.074957,1.082093,-0.810313,-0.709182,1.135007,2.147193,1.369149,1.864438,9.481400,-2.680157,2.835133
probable_harvest_2005_1964,probable_harvest,2005,19,-76.848672,48.743620,0.627309,0.032541,-0.098424,0.066990,-0.032541,-0.062991,-0.192910,-0.113741,0.160000,0.075356,0.010396,0.059116,0.012057,-0.166336,-0.103406,-0.221453,0.098424,0.017778,-0.059116,-0.044844,-0.008858,0.093564,-0.113741,0.059116,-0.098424,-0.032541,0.179377,-0.141730,-0.071111,0.318893,-0.044844,0.075356,0.051734,0.172795,0.048228,-0.075356,0.186082,0.244152,-0.007443,-0.108512,0.038447,-0.130165,0.055363,-0.214133,0.214133,0.066990,0.079723,0.130165,-0.228897,0.172795,-0.166336,0.172795,-0.079723,-0.066990,0.108512,0.079723,0.153787,0.236463,0.022207,-0.051734,-0.084214,-0.172795,0.079723,0.051734,0.048228,0,-0.599803,0.171957,0.852650,1.661520,-0.602197,0.173776,-1.607295,0.269080,0.825472,-0.683884,0.091106,1.097046,-1.038974,-0.539945,0.324358,0.557709,1.288802,-0.662351,-0.705332,0.387140,1.157426,-0.902685,1.887210,0.262299,-0.299317,0.809529,-0.425868,-1.969883,-0.333806,0.707357,-0.783925,0.379992,1.441463,-0.037140,0.793759,0.728163,1.197939,-0.666378,-0.996295,-0.767314,0.414329,0.748467,-0.566292,0.655140,-0.238150,-0.903762,0.700237,0.143824,0.377957,0.444221,1.797082,-0.134548,-1.036455,1.628768,0.805748,-0.654528,0.973871,-0.177698,-0.577296,-0.572997,0.575801,-0.264749,-1.121947,-0.546209,1.032434,3.748610,2.274384
probable_harvest_2005_1965,probable_harvest,2005,19,-76.854331,48.740117,0.622544,0.093564,-0.130165,0.038447,-0.135886,-0.098424,-0.179377,-0.027128,0.147697,-0.019931,0.051734,0.059116,-0.004983,-0.119093,-0.079723,-0.221453,0.051734,-0.035433,-0.071111,0.035433,-0.010396,0.059116,-0.093564,-0.013841,-0.124567,-0.019931,0.093564,-0.135886,0.013841,0.327812,-0.071111,0.071111,0.002215,0.088827,0.051734,-0.088827,0.199862,0.228897,-0.017778,-0.124567,0.055363,-0.206936,0.044844,-0.228897,0.199862,0.048228,0.119093,0.119093,-0.259900,0.179377,-0.192910,0.130165,-0.108512,-0.059116,0.041584,0.059116,0.172795,0.214133,0.048228,-0.066990,-0.048228,-0.221453,0.071111,0.124567,0.048228,2,1.190256,-0.683669,0.402270,0.174329,-1.692450,0.474900,1.340343,0.123922,-1.412326,0.741848,0.091106,0.790465,0.002912,0.209246,0.324358,0.088190,-0.449002,-0.834073,0.525872,0.359121,0.254217,-0.482399,0.226072,-0.835428,-0.096929,-0.954672,-0.332545,-0.204823,-0.098497,0.102775,-0.884073,-1.003437,0.214784,0.036560,0.354181,0.948395,0.982731,-0.826381,-1.216519,-0.347748,-0.996543,0.579988,-0.899977,0.258446,-0.570972,-0.124491,0.476181,-0.507208,0.495380,-0.174721,0.540904,-0.806470,-0.798538,-0.528865,0.315345,-0.145806,0.575451,0.439075,-0.810313,0.489242,-1.550794,-0.504573,0.461230,-0.546209,0.593899,2.765116,-2.016458
probable_harvest_2005_1966,probable_harvest,2005,19,-76.815524,48.744968,0.584131,0.055363,-0.098424,0.075356,-0.062991,-0.075356,-0.172795,-0.062991,0.214133,0.075356,-0.022207,0.093564,-0.010396,-0.113741,-0.062991,-0.179377,-0.041584,-0.004983,-0.006151,0.075356,-0.130165,0.062991,-0.135886,0.000984,-0.084214,0.059116,0.192910,-0.186082,0.022207,0.327812,-0.041584,0.147697,0.059116,0.160000,0.103406,-0.093564,0.093564,0.186082,0.044844,-0.051734,0.079723,-0.186082,-0.032541,-0.160000,0.244152,0.048228,0.055363,-0.004983,-0.166336,0.236463,-0.119093,0.079723,-0.098424,-0.066990,0.079723,0.103406,0.192910,0.244152,0.038447,-0.113741,-0.062991,-0.192910,0.119093,0.160000,0.124567,3,0.069665,0.171957,0.984658,1.223330,-0.982650,0.621356,0.119837,0.907773,0.825472,-1.808344,0.544908,0.693067,0.120938,0.738544,1.165999,-0.850229,0.545464,0.095865,1.138172,-1.823011,0.355828,-1.363975,0.563622,0.858945,1.171700,1.087754,-1.134144,-0.031001,-0.098497,0.782398,0.922941,0.586218,1.254540,1.122658,0.199627,-0.750538,0.378762,0.143158,-0.217493,0.256427,-0.613301,-0.659464,0.657218,1.489564,-0.570972,-1.385937,-2.034486,1.457514,1.513775,1.544563,-0.945483,-0.571010,-1.036455,0.700669,1.369345,0.392551,1.111067,0.207238,-1.524397,0.053452,-0.303335,0.831588,1.231424,1.303892,6.516341,1.452795,1.504766
probable_harvest_2005_1967,probable_harvest,2005,19,-76.841395,48.747663,0.580585,0.048228,-0.103406,0.055363,-0.172795,-0.075356,-0.228897,-0.038447,0.124567,0.004983,0.015748,0.013841,-0.038447,-0.130165,-0.079723,-0.251965,0.108512,-0.022207,-0.084214,0.022207,-0.066990,0.032541,-0.066990,-0.027128,-0.119093,-0.038447,0.119093,-0.119093,0.007443,0.336855,-0.088827,0.088827,0.003014,0.062991,0.022207,-0.062991,0.206936,0.228897,0.088827,-0.124567,0.066990,-0.113741,0.062991,-0.206936,0.214133,0.098424,0.119093,0.066990,-0.221453,0.179377,-0.228897,0.113741,-0.075356,-0.012057,0.071111,0.022207,0.214133,0.199862,0.002215,-0.048228,-0.019931,-0.221453,0.098424,0.103406,0.066990,0,-0.139657,0.037643,0.669198,-0.356811,-0.982650,-0.626941,0.955140,-0.148974,-0.827233,-0.499302,-0.505320,0.188371,-0.241280,0.209246,-0.285955,0.659160,-0.017062,-1.021646,0.323030,-0.671984,-0.442544,0.071150,-0.076463,-0.605551,-0.394094,-0.429838,-0.064363,-0.337746,0.140058,-0.304999,-0.466065,-0.981096,-0.162656,-0.584068,1.197207,1.061461,0.982731,0.824122,-1.216519,-0.059392,0.716174,0.870639,-0.403621,0.655140,0.319464,-0.124491,-0.578125,0.300123,0.495380,-1.012872,0.056922,-0.032612,0.623391,0.423032,-0.562988,0.960542,0.320813,-0.651578,-0.523740,1.324507,-1.550794,0.256011,0.001253,-0.091510,-1.177848,3.401027,0.034214
probable_harvest_2005_1968,probable_harvest,2005,19,-76.838431,48.744429,0.583580,0.066990,-0.088827,0.093564,-0.093564,-0.038447,-0.119093,-0.119093,0.284444,0.113741,-0.010396,0.035433,-0.012057,-0.051734,-0.007443,-0.119093,-0.084214,-0.008858,0.059116,0.179377,-0.179377,0.066990,-0.103406,0.029773,-0.079723,0.059116,0.214133,-0.214133,0.024606,0.301423,-0.013841,0.186082,0.062991,0.135886,0.113741,-0.135886,0.055363,0.124567,0.022207,0.041584,0.172795,-0.172795,-0.029773,-0.130165,0.192910,0.004983,0.062991,-0.079723,-0.119093,0.206936,-0.141730,0.113741,-0.093564,-0.027128,0.048228,0.093564,0.172795,0.206936,0.130165,-0.141730,-0.041584,-0.172795,0.153787,0.119093,0.124567,0,0.410714,0.430634,1.271970,0.783369,0.153031,1.816272,-1.789429,1.737349,1.726947,-1.400993,-0.220883,0.663184,1.488414,2.495738,2.371860,-1.278920,0.418896,1.030206,2.733548,-2.719624,0.460665,-0.687417,1.219113,1.047496,1.171700,1.524061,-1.582096,0.018845,-0.794687,1.420961,1.828625,0.694486,0.902263,1.339878,-1.181330,-1.361093,-0.489010,-0.207323,1.062510,2.564805,-0.369112,-0.615127,1.331538,0.065229,-1.338100,-1.234953,-3.546861,2.449563,0.987019,1.017316,0.056922,-0.457587,0.168002,-0.314688,1.135123,-0.145806,0.447035,2.381253,-1.951908,0.685348,0.575801,1.797735,0.342224,1.303892,8.417734,-0.863151,4.442501
probable_harvest_2005_1969,probable_harvest,2005,19,-76.823609,48.801023,0.598909,0.071111,-0.093564,0.035433,-0.103406,-0.075356,-0.113741,-0.075356,0.244152,0.093564,-0.024606,0.141730,0.010396,-0.062991,-0.066990,-0.108512,-0.108512,-0.015748,-0.015748,0.119093,-0.108512,0.051734,-0.199862,0.044844,-0.088827,0.075356,0.228897,-0.186082,0.017778,0.267958,-0.007443,0.141730,0.084214,0.214133,0.103406,-0.113741,0.075356,0.124567,0.003014,0.032541,0.124567,-0.199862,-0.075356,-0.135886,0.221453,0.048228,0.027128,0.004983,-0.172795,0.214133,-0.113741,0.108512,-0.103406,-0.062991,0.079723,0.098424,0.179377,0.228897,0.084214,-0.098424,-0.071111,-0.186082,0.141730,0.147697,0.135886,2,0.531616,0.302954,0.354708,0.641732,-0.982650,1.935353,-0.300955,1.261958,1.253095,-1.891088,1.179422,1.067162,1.240152,0.612058,2.583500,-1.523268,0.193885,-0.041512,1.808966,-1.428501,0.060673,-2.696591,1.562266,0.665229,1.432336,1.827579,-1.134144,-0.123024,-1.677501,1.568213,0.782154,1.287385,2.045366,1.122658,-0.458736,-1.041559,-0.489010,-0.504471,0.938476,1.368659,-0.866535,-1.345202,1.202236,0.858616,-0.570972,-1.944821,-1.832836,1.321882,1.115415,1.669211,-0.097155,-0.687304,-0.915638,0.700669,1.250770,0.030354,0.838869,1.292058,-1.290440,-0.186233,-0.004913,1.461982,0.963995,1.578202,8.597059,-0.078883,2.383658
probable_harvest_2005_1970,probable_harvest,2005,19,-76.833310,48.747393,0.544248,0.108512,-0.079723,0.062991,-0.108512,-0.017778,-0.153787,-0.098424,0.236463,0.103406,0.010396,0.041584,0.035433,-0.108512,-0.048228,-0.166336,-0.066990,-0.019931,0.044844,0.153787,-0.130165,0.071111,-0.108512,0.044844,-0.071111,0.032541,0.206936,-0.244152,0.015748,0.327812,-0.035433,0.179377,0.059116,0.153787,0.098424,-0.098424,0.113741,0.135886,-0.010396,0.055363,0.160000,-0.179377,-0.006151,-0.153787,0.228897,0.032541,0.059116,-0.024606,-0.192910,0.166336,-0.172795,0.130165,-0.079723,-0.019931,0.075356,0.055363,0.141730,0.186082,0.130165,-0.103406,-0.071111,-0.179377,0.147697,0.088827,0.093564,0,1.628749,0.676046,0.789558,0.568257,0.789012,1.044299,-1.086015,1.171234,1.484243,-0.683884,-0.139847,1.517626,0.236251,1.205573,1.426859,-1.105711,0.057272,0.825902,2.341072,-1.823011,0.568727,-0.793770,1.562266,1.409100,0.745203,1.376096,-2.061484,-0.165202,-0.098497,0.923986,1.670421,0.586218,1.163775,1.017927,0.041057,-0.428056,-0.329340,-0.712093,1.251516,2.247460,-0.490076,-0.236789,0.797643,1.065512,-0.849233,-1.311662,-2.431562,0.899486,0.262730,0.293784,0.540904,-0.134548,0.385473,0.559867,0.226048,-0.977213,0.074957,2.381253,-1.366547,-0.186233,0.288133,1.628146,-0.315650,0.552522,6.204505,-0.213412,4.136227
probable_harvest_2005_1971,probable_harvest,2005,19,-76.815793,48.742003,0.619611,0.044844,-0.079723,0.055363,-0.041584,-0.075356,-0.214133,-0.041584,0.214133,0.071111,-0.003937,0.135886,-0.015748,-0.075356,-0.119093,-0.186082,-0.032541,-0.044844,-0.032541,0.059116,-0.135886,0.062991,-0.103406,0.002215,-0.084214,0.055363,0.172795,-0.166336,0.044844,0.301423,-0.035433,0.141730,0.062991,0.179377,0.098424,-0.084214,0.059116,0.192910,0.003014,-0.027128,0.048228,-0.153787,-0.013841,-0.160000,0.236463,0.041584,0.044844,0.035433,-0.206936,0.259900,-0.119093,0.051734,-0.098424,-0.059116,0.084214,0.066990,0.199862,0.284444,0.007443,-0.108512,-0.055363,-0.199862,0.108512,0.147697,0.124567,3,-0.238904,0.676046,0.669198,1.531391,-0.982650,-0.298442,0.848372,0.907773,0.725790,-1.178222,1.102437,0.596777,0.967471,-1.036163,1.031878,-0.759294,-0.756382,-0.281922,0.889101,-1.927242,0.355828,-0.687417,0.591634,0.858945,1.111477,0.674210,-0.818809,0.439341,-0.794687,0.923986,0.782154,0.694486,1.537620,1.017927,0.504722,-1.301119,0.475085,-0.504471,0.120016,-0.524729,-0.019785,-0.359946,0.657218,1.275828,-0.688824,-1.594148,-1.216683,0.604972,1.931887,1.544563,-1.770246,-0.571010,-0.798538,0.845436,0.502723,0.578588,1.829979,-0.527640,-1.444532,0.278610,-0.607134,0.536947,0.963995,1.303892,6.120340,1.613631,-1.180841
probable_harvest_2005_1972,probable_harvest,2005,19,-76.818219,48.724486,0.633066,0.032541,-0.038447,0.103406,-0.038447,0.038447,-0.251965,-0.066990,0.292872,0.079723,0.071111,0.075356,-0.019931,-0.160000,-0.103406,-0.318893,0.071111,0.022207,0.038447,-0.066990,0.027128,0.108512,0.024606,-0.019931,-0.093564,0.108512,0.006151,-0.172795,0.029773,0.251965,0.027128,0.079723,0.075356,0.002215,0.113741,-0.051734,0.153787,0.186082,-0.071111,-0.141730,0.044844,-0.130165,0.088827,-0.172795,0.172795,0.071111,0.172795,0.130165,-0.346021,0.108512,-0.166336,0.066990,-0.044844,-0.044844,0.022207,0.015748,0.153787,0.244152,0.035433,-0.032541,-0.041584,-0.147697,0.062991,0.007443,0.003937,0,-0.599803,1.788691,1.427274,1.576538,2.519032,-1.140222,-0.016240,1.836782,0.928044,1.410159,0.305041,0.521515,-0.899242,-0.539945,-1.624706,0.283050,1.433451,0.734317,-1.044975,1.042789,1.549354,1.979097,0.087410,0.466347,1.964469,-2.751753,-0.921956,0.126206,-2.099434,2.363938,-0.680874,1.039914,-1.050538,1.339878,1.564526,0.211994,0.378762,-1.652109,-1.451932,-0.608642,0.414329,1.284446,0.368024,-0.493904,-0.165038,0.938484,0.700237,-2.315631,-0.768834,0.444221,-1.320705,0.679510,-0.367312,-1.153547,-0.716697,-0.654528,1.111067,0.135792,-0.284146,0.685348,1.672705,-0.730693,-2.084689,-1.619595,-0.338087,1.478513,-3.764578
